Position,Track Name,Artist,Streams,URL,Date
163,All of Me,John Legend,788046,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,06/02/2021
164,Break My Heart,Dua Lipa,787323,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,06/02/2021
165,Tipo Gin - Ao Vivo,MC Kevin o Chris,785781,https://open.spotify.com/track/4llr8mcoauwrHBtjGb7F9S,06/02/2021
166,HIGHEST IN THE ROOM,Travis Scott,784042,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,06/02/2021
167,Every Breath You Take,The Police,780754,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,06/02/2021
168,The Real Slim Shady,Eminem,780112,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR,06/02/2021
169,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,779004,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,06/02/2021
170,The Box,Roddy Ricch,778128,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,06/02/2021
171,Batom de Cereja - Ao Vivo,Israel & Rodolffo,774573,https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp,06/02/2021
172,Another One Bites The Dust - Remastered 2011,Queen,774354,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,06/02/2021
173,Rain On Me (with Ariana Grande),Lady Gaga,771501,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,06/02/2021
174,You,Regard,770984,https://open.spotify.com/track/2cc8Sw1OnCuA5bV8nqWqpE,06/02/2021
175,Beggin',Måneskin,768344,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,06/02/2021
176,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,767600,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,06/02/2021
177,Slumber Party (feat. Princess Nokia),Ashnikko,765476,https://open.spotify.com/track/11ZulcYY4lowvcQm4oe3VJ,06/02/2021
178,No Role Modelz,J. Cole,764240,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,06/02/2021
179,Laugh Now Cry Later (feat. Lil Durk),Drake,763757,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,06/02/2021
180,SICKO MODE,Travis Scott,760917,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,06/02/2021
181,The Hills,The Weeknd,760380,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB,06/02/2021
182,Mr. Brightside,The Killers,758292,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,06/02/2021
183,Godzilla (feat. Juice WRLD),Eminem,757812,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,06/02/2021
184,Golden,Harry Styles,757100,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,06/02/2021
185,Iko Iko (My Bestie),Justin Wellington,757099,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i,06/02/2021
186,BICHOTA,KAROL G,755449,https://open.spotify.com/track/1WvrDdouh6C51In1SdATbq,06/02/2021
187,Dior,Pop Smoke,754463,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,06/02/2021
188,Do I Wanna Know?,Arctic Monkeys,754451,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt,06/02/2021
189,Closer,The Chainsmokers,754409,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,06/02/2021
190,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,745271,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz,06/02/2021
191,Jocelyn Flores,XXXTENTACION,743913,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,06/02/2021
192,Boy With Luv (feat. Halsey),BTS,739584,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,06/02/2021
193,All Girls Are The Same,Juice WRLD,739582,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,06/02/2021
194,What’s Next,Drake,738222,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz,06/02/2021
195,TE MUDASTE,Bad Bunny,734535,https://open.spotify.com/track/5RubKOuDoPn5Kj5TLVxSxY,06/02/2021
196,Somebody That I Used To Know,Gotye,732883,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7,06/02/2021
197,Falling,Harry Styles,731884,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,06/02/2021
198,Something Just Like This,The Chainsmokers,730826,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,06/02/2021
199,Holy (feat. Chance The Rapper),Justin Bieber,728797,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ,06/02/2021
200,Vida Louca,Mc Poze do Rodo,727557,https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA,06/02/2021
1,good 4 u,Olivia Rodrigo,10650862,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,06/03/2021
2,Todo De Ti,Rauw Alejandro,6836951,https://open.spotify.com/track/4fSIb4hdOQ151TILNsSEaF,06/03/2021
3,Butter,BTS,5953054,https://open.spotify.com/track/3VqeTFIvhxu3DIe4eZVzGq,06/03/2021
4,deja vu,Olivia Rodrigo,5330580,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,06/03/2021
5,MONTERO (Call Me By Your Name),Lil Nas X,5216036,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,06/03/2021
6,Kiss Me More (feat. SZA),Doja Cat,5138926,https://open.spotify.com/track/748mdHapucXQri7IAO8yFK,06/03/2021
7,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,4293352,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,06/03/2021
8,traitor,Olivia Rodrigo,4196698,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,06/03/2021
9,Levitating (feat. DaBaby),Dua Lipa,4105697,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,06/03/2021
10,drivers license,Olivia Rodrigo,4042334,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,06/03/2021
11,favorite crime,Olivia Rodrigo,3405097,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8,06/03/2021
12,happier,Olivia Rodrigo,3266267,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl,06/03/2021
13,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,3240539,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy,06/03/2021
14,Astronaut In The Ocean,Masked Wolf,3125356,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl,06/03/2021
15,Fiel,Los Legendarios,3046445,https://open.spotify.com/track/7Bk0uXKk1uPT0XuQbpFzvs,06/03/2021
16,Leave The Door Open,Bruno Mars,3044806,https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh,06/03/2021
17,brutal,Olivia Rodrigo,3031098,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC,06/03/2021
18,Pareja Del Año,Sebastian Yatra,2973446,https://open.spotify.com/track/2rCbl9naJYhaxjLsfx88uM,06/03/2021
19,ZITTI E BUONI,Måneskin,2863872,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw,06/03/2021
20,Lost Cause,Billie Eilish,2844839,https://open.spotify.com/track/2xdwCJLfKCkat14mlgR26M,06/03/2021
21,Build a Bitch,Bella Poarch,2676153,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q,06/03/2021
22,enough for you,Olivia Rodrigo,2643663,https://open.spotify.com/track/2TOzTqQXNmR2zDJXihjZ2e,06/03/2021
23,RAPSTAR,Polo G,2519172,https://open.spotify.com/track/43PGPuHIlVOc04jrZVh9L6,06/03/2021
24,I WANNA BE YOUR SLAVE,Måneskin,2456454,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,06/03/2021
